2018-04-20 04:00:36.725
Number of generations: 3
Size of population: 50
Heuristic 1
11
-90678.0413469141,-19519.95092317334,-86881.21432736928,65573.61552731595,-58839.02733123312,-35961.55464756295,-29156.997628814686,-97913.98707417258,-16448.90385073761,-70595.46853621268,-40078.19490001282,140.3,
-90678.0413469141,-19519.95092317334,-86881.21432736928,65573.61552731595,-58839.02733123312,-35961.55464756295,-7261.530642883402,-97913.98707417258,-16448.90385073761,-70595.46853621268,-33234.33572511082,116.9,
-102526.27431863599,-19519.95092317334,-86881.21432736928,65573.61552731595,-58839.02733123312,-35961.55464756295,-29156.997628814686,-97913.98707417258,-16448.90385073761,-70595.46853621268,-40078.19490001282,114.8,
-121355.9753141186,-19519.95092317334,-86881.21432736928,65573.61552731595,-58839.02733123312,-35961.55464756295,-29156.997628814686,-97913.98707417258,-16448.90385073761,-70595.46853621268,-40078.19490001282,113.9,
-90678.0413469141,-19519.95092317334,-86881.21432736928,65573.61552731595,-58839.02733123312,-35961.55464756295,-29156.997628814686,-97913.98707417258,-16448.90385073761,-70595.46853621268,-40078.19490001282,108.3,
-90678.0413469141,-19519.95092317334,-86881.21432736928,36697.60304756097,-58839.02733123312,-35961.55464756295,-29156.997628814686,-97913.98707417258,-16448.90385073761,-70595.46853621268,-40078.19490001282,107.9,
-90678.0413469141,-19519.95092317334,-86881.21432736928,65573.61552731595,-58839.02733123312,-35961.55464756295,-29156.997628814686,-97913.98707417258,-16448.90385073761,-70595.46853621268,-40078.19490001282,105.4,
-90678.0413469141,-19519.95092317334,-86881.21432736928,65573.61552731595,-58839.02733123312,-35961.55464756295,-29156.997628814686,-97913.98707417258,-16448.90385073761,-70595.46853621268,-40078.19490001282,102.9,
-90678.0413469141,-19519.95092317334,-86881.21432736928,65573.61552731595,-58839.02733123312,-35961.55464756295,-29156.997628814686,-97913.98707417258,-16448.90385073761,-70595.46853621268,-40078.19490001282,102.6,
-90678.0413469141,-19519.95092317334,-86881.21432736928,65573.61552731595,-58839.02733123312,-35961.55464756295,-29156.997628814686,-97913.98707417258,-16448.90385073761,-70595.46853621268,-40078.19490001282,101.7,
