2018-04-20 22:54:26.780
Number of generations: 5
Size of population: 50
Heuristic 2
11
-96006.19290671629,-29382.94893378453,-82608.33012953731,28556.140289224706,-62257.66912801617,-45942.270425772156,-65576.45655860088,-28696.2804753581,-55640.516008556915,-79988.26383716361,-71111.69291460601,113.0,
-98991.10517365256,-29382.94893378453,-79457.75155638884,28556.140289224706,-62257.66912801617,-45942.270425772156,-65576.45655860088,-28696.2804753581,-55640.516008556915,-79988.26383716361,-71111.69291460601,112.9,
-96006.19290671629,-28305.687557214973,-79457.75155638884,28556.140289224706,-62257.66912801617,-45942.270425772156,-65576.45655860088,-28696.2804753581,-55640.516008556915,-79988.26383716361,-71111.69291460601,110.9,
-106420.92802169852,-29382.94893378453,-79457.75155638884,28556.140289224706,-62257.66912801617,-45942.270425772156,-65576.45655860088,-28696.2804753581,-55640.516008556915,-79988.26383716361,-71111.69291460601,110.5,
-96006.19290671629,-29382.94893378453,-79457.75155638884,28556.140289224706,-62257.66912801617,-45942.270425772156,-65576.45655860088,-28696.2804753581,-55640.516008556915,-79988.26383716361,-71111.69291460601,109.1,
-96006.19290671629,-29382.94893378453,-79457.75155638884,28556.140289224706,-62257.66912801617,-45942.270425772156,-65576.45655860088,-28696.2804753581,-55640.516008556915,-81531.86611100237,-71111.69291460601,108.6,
-96006.19290671629,-29382.94893378453,-79457.75155638884,28556.140289224706,-62257.66912801617,-45942.270425772156,-65576.45655860088,-28696.2804753581,-55640.516008556915,-79988.26383716361,-71111.69291460601,107.1,
-96006.19290671629,-29382.94893378453,-79457.75155638884,28556.140289224706,-62257.66912801617,-45942.270425772156,-65576.45655860088,-28696.2804753581,-55640.516008556915,-86647.15572827496,-68007.49466197376,106.4,
-96006.19290671629,-29382.94893378453,-79457.75155638884,28556.140289224706,-62257.66912801617,-45942.270425772156,-65576.45655860088,-28696.2804753581,-52820.6858553526,-79988.26383716361,-71111.69291460601,105.83737622913371,
-96006.19290671629,-27319.428938659756,-79457.75155638884,28556.140289224706,-62257.66912801617,-45942.270425772156,-65576.45655860088,-28696.2804753581,-55640.516008556915,-79988.26383716361,-71111.69291460601,103.1,
