2018-04-21 18:01:03.863
Number of generations: 1000
Size of population: 10
Heuristic 2
7
0.2906814814248807,0.11826989207325701,0.1846550466617013,0.18701141792122003,0.35640396790724227,0.7483584924958091,0.7448446012726385,0.0,
0.29945899434460554,0.11965712668966737,0.5553171584440785,0.15297132426424054,0.3381021271370296,0.8929509368322976,0.9494458605780384,0.0,
0.29963972815362155,0.3931840391856024,0.1642123361286025,0.15148331836837287,0.33481501489271925,0.8917563917012,0.9393483863009923,0.0,
0.27662248786188226,0.1156740102089437,0.1369418419623308,0.18687399950271288,0.4027390385029834,0.7958545774277144,0.7404860968920778,0.0,
0.2906814814248807,0.11826989207325701,0.5553171584440785,0.2546556552252784,0.4004223952089636,0.8180374395011314,0.48337427477331,0.0,
0.29280735949612763,0.36686389973108563,0.5103516461653247,0.15297132426424054,0.3381021271370296,0.8929509368322976,0.9494458605780384,0.0,
0.29280735949612763,0.36686389973108563,0.5103516461653247,0.2546556552252784,0.4004223952089636,0.8180374395011314,0.7404860968920778,0.0,
0.29963972815362155,0.3931840391856024,0.1642123361286025,0.18687399950271288,0.4027390385029834,0.7958545774277144,0.48337427477331,0.0,
0.29963972815362155,0.3931840391856024,0.5553171584440785,0.15297132426424054,0.3381021271370296,0.8929509368322976,0.9494458605780384,0.0,
0.2906814814248807,0.11826989207325701,0.1642123361286025,0.18687399950271288,0.4027390385029834,0.7958545774277144,0.7404860968920778,0.0,
