2018-04-20 23:05:17.035
Number of generations: 5
Size of population: 50
Heuristic 0
11
-50262.48137130105,-97195.65356629065,-57574.02525661409,71290.28229682331,-95134.70381836871,-85836.19037119132,-17768.963232778275,-5230.484700235422,-14515.708469339777,-19772.151449274035,-32740.270350431354,160.3,
-50262.48137130105,-97195.65356629065,-57574.02525661409,71290.28229682331,-95134.70381836871,-85836.19037119132,-19014.734729564807,-5230.484700235422,-14515.708469339777,-19772.151449274035,-32740.270350431354,154.0,
-50262.48137130105,-97195.65356629065,-57574.02525661409,71290.28229682331,-95134.70381836871,-85836.19037119132,-17768.963232778275,-5230.484700235422,-14804.870029163882,-19772.151449274035,-32740.270350431354,149.2,
-50262.48137130105,-97195.65356629065,-57574.02525661409,71290.28229682331,-95134.70381836871,-85836.19037119132,-17768.963232778275,-5230.484700235422,-14515.708469339777,-19772.151449274035,-32740.270350431354,147.18490497877772,
-50262.48137130105,-97195.65356629065,-57574.02525661409,71290.28229682331,-95134.70381836871,-85836.19037119132,-17768.963232778275,-5230.484700235422,-14515.708469339777,-19772.151449274035,-32740.270350431354,146.2,
-49429.818157871916,-97195.65356629065,-57574.02525661409,71290.28229682331,-95134.70381836871,-85836.19037119132,-17768.963232778275,-5230.484700235422,-14515.708469339777,-19772.151449274035,-32740.270350431354,143.3,
-50262.48137130105,-97195.65356629065,-57574.02525661409,71290.28229682331,-95134.70381836871,-78962.79184581249,-17768.963232778275,-5230.484700235422,-14515.708469339777,-19772.151449274035,-32740.270350431354,142.3,
-50262.48137130105,-97195.65356629065,-57574.02525661409,71290.28229682331,-95134.70381836871,-85836.19037119132,-17768.963232778275,-5230.484700235422,-14515.708469339777,-19772.151449274035,-32740.270350431354,136.8,
-50262.48137130105,-97195.65356629065,-57574.02525661409,71290.28229682331,-95134.70381836871,-85836.19037119132,-17768.963232778275,-5230.484700235422,-14515.708469339777,-19772.151449274035,-32740.270350431354,132.6,
-50262.48137130105,-97195.65356629065,-57574.02525661409,71290.28229682331,-95134.70381836871,-85836.19037119132,-17768.963232778275,-5230.484700235422,-14515.708469339777,-19772.151449274035,-32740.270350431354,132.1,
