0.622374543005955,3.9571175939482734,5.326809510595793,4.370210505747062,2.26942365681235,0.36640088054499154,6.242143305709361,-0.4739667942257786,11.921117247919806,-994.8182565929551,-994.1639862472671,-995.7670330022117,-993.826999790657,-995.8137275130358,-994.2089479579023,-993.7936150837379,-995.5475730183218,-994.9871067951944,-996.2727014977958,-994.8445758226807,-995.5519533853757,-993.7652582689237,-993.8601751336842,-994.4633964728331,-995.6682149299562,-995.886919174418,-995.8487741767149,-996.3715804773956,-995.744934784084,-996.5994746991944,-995.0910394605414,-996.5724397239117,-994.5216502725413,-995.8665578740203,-993.83890280848,-994.2806430364788,-994.3393958706387,-995.0392475926861,-994.7586552849606,-994.6372207921495,
1.0211592095699535,2.945909094888336,-1.6193850698595633,-2.0766170931101113,-0.24092812973628508,4.841712946045984,2.1500622990372644,2.446530910307198,1.1398408294382452,2.1933058094910245,1.5859607209040534,5.997865269390192,4.037479053884731,1.3029457933465163,14.242116238992448,5.588739230216154,0.7206885427883261,-989.8484324368604,-990.3438779724268,-989.3673248908989,-987.9144262797743,-988.274054623262,-988.9326752200973,-990.5306202797216,-988.1487379870629,-990.2169283866559,-987.9076548491821,-989.2898976544386,-989.0511171429713,-989.470362556296,-987.1412372313757,-988.9565888502815,-988.5231022423947,-990.2876864448767,-990.1881187600043,-988.4590309080489,-990.2091620261107,-990.0300751412182,-991.0274245272369,-990.2379059413921,
1.845534346648506,0.6493825958170181,3.4917036886774744,6.9503780646354265,3.528664478762804,3.8595706897407345,2.468779915498936,-0.022168073560795865,9.379483683927857,-977.3225418153228,4.359519046724037,1.7003452257783107,3.5257193548927486,4.441957920818917,-0.32031756951786994,7.191744486516582,-1.3971338293704962,2.3768279597396744,-973.8173621767236,-971.910928162571,5.181537701318121,4.29558948917107,10.229862799280644,4.246076519048264,1.7933163421742773,2.90117273737963,2.386467496662677,5.373829677502789,1.508292657637135,-969.3115581012241,4.262865780024045,4.975489046065965,3.9817136709286816,15.142816976607234,4.219484767917496,4.4427058534137585,3.8529485974130786,7.904976708834607,-971.2212536799551,-973.7336693438375,
1.9388358660477505,3.9482419750433664,7.201921363600488,6.804235048499816,3.68802171451747,2.3875962995306486,4.993060855923032,3.8234546965492693,6.583370299819134,-973.0956020422047,4.039297882368314,4.432016930714316,3.5189837310322343,5.61534853871236,3.6509570017677584,2.4822911871286832,11.393846782388358,0.9170203239512751,-975.2811864164631,-972.4224402183112,3.644289065145146,3.751014007646337,3.6086408135726815,4.00189918566058,4.763078827778962,3.5450492041642256,1.9825754779181262,3.3173139314073445,4.360055818749888,-977.4301167977519,5.457731198325128,4.250305025505009,4.314614526321855,2.1328379310702803,-1.524987611224267,6.0935206961724475,3.2200485890183166,2.25498058206744,-972.4845481909955,-973.6064550934691,
4.446158904699849,4.365610941372803,1.1621467389956082,6.757571683840585,6.205172178970949,1.5296490268637226,2.6475991635869534,5.736498049897111,8.015205974547253,-981.8410322259829,3.5618362211505685,2.635126798935135,6.292713713369624,1.228537179247876,2.0220744848664696,7.571791666607528,6.3468691566826525,3.2508278344736,-979.8084222514444,-983.8560874017941,2.268123315128222,-0.36669848561277285,5.339442697229792,2.572214816917376,3.623853211012094,2.9852163177141597,8.050309388221375,0.838678593609067,3.075092867297954,-978.571015997838,0.30690248457555985,5.640494606223112,14.396316806747363,1.2794395283411426,1.521385405187454,0.7217116767878087,2.749685354405515,-0.9802567389587071,-977.7314615933936,-977.473135299308,
3.539626696397285,1.6911124053363547,2.05224205776339,3.0371885730420263,-0.042404929992855944,5.700182310382483,2.677613204215799,3.489011905024524,-988.5619025003283,-989.2722441010665,2.9814096159884853,0.3181148598586676,0.937075986356988,4.430244508853111,3.7876060950608457,2.348312756493029,2.1692230921030076,3.5373770344175526,9.687194028903239,-988.7540804428672,-988.5401525601295,-988.3056150552773,-991.3030069037751,-986.334697213603,-989.1710325057218,-991.6472339380367,-984.8230984184917,-990.0586341181943,-989.7760451235321,-988.5741550259814,-988.6388226832966,-989.9902148923337,-987.5605406505913,-989.9138229015535,-986.9102518323566,-988.501503897055,-987.528434603349,-987.3048727123389,-989.2670583813472,-989.7381160020296,
3.562582251153804,4.2041836600419735,2.202367072927564,1.7449279621624905,4.446075119335449,2.857789265910264,4.259599815745934,5.1133901966277975,-991.8652076038044,-993.2230589431215,1.0611653093724676,2.108078637860215,2.7568804046225672,3.950419022840775,2.491924957021706,15.805288889937817,2.2125945226516364,1.785178088135122,2.845539501792433,-993.8095396337941,-987.4551325875376,-991.668575673423,-989.8886887076712,-992.8318522029418,-995.0971254718962,-991.9110665673784,-986.8472566209415,-989.3082978149355,-990.3977997191791,-989.8000234732934,-988.8438362479568,-990.3467322974827,-992.7771686092154,-989.3526967393201,-990.1504072028324,-989.8856746763822,-992.7512513569951,-991.29973720554,-988.6954155184759,-986.9036003440416,
-4.1629027451818565,6.190283564001952,-7.692733892173069,-5.067529661151209,-4.286233927156408,-8.59516824401856,-7.243960842846923,-7.302240277030648,-5.781137024331822,-950.3309203904154,-987.8651624611824,-994.877198894251,-994.1359915881598,-990.3171000210676,-984.2551537524268,-987.2469718556662,-990.1891914204211,-992.9915618069591,-824.9632736,-947.5889159695424,-990.713687888172,-981.8305522902339,-994.0276897448789,-994.0755060022234,-991.7437069871833,-799.44306,-910.8446434769672,-979.938660562112,-988.627718882688,-995.4820577456555,-967.7423366667231,-962.5683733437952,-991.6378922225133,-970.5296473924313,-746.5008432,-956.4676920219428,-985.082113292512,-960.6188371001502,-970.255022086427,-990.2172871336923,
-6.3776132846578175,-5.12017830082914,-9.17533085484261,-4.5735200550012145,-10.063150741644801,-4.616056207302167,-7.2844434542112,3.6586434036749473,-5.645328892714389,-5.406559676477716,-7.425094379668193,-5.234850282267132,-5.66022881572651,-4.607516008505657,-1.6505073053383819,-7.936231110565355,-1.971966636830846,-984.099598077729,-974.8281311471143,-992.3627279925214,-921.2751703573248,-900.8804992,-955.4358718639552,-985.1202832869027,-951.9309316914181,-984.8611315347388,-896.2607744,-958.1621167307947,-986.8911715624542,-988.0278068482589,-997.5322509657601,-918.0552097820159,-953.9983442026496,-996.597213056,-988.7045165549684,-981.4700048982195,-988.1895480200509,-910.039894531488,-991.3202479723248,-992.192392245781,
-8.477323698016132,-14.827511999999999,-8.929291168760441,-3.669716328005597,-5.428722173229883,-1.2348742878895205,-8.283105116184565,-6.4546207898214405,-1.713359590066303,-983.2308962030709,-2.8075040491433976,-5.1486564004301645,-3.3723144305173474,-4.558337541255957,-2.029274037096926,-0.7769636842527579,-9.233763861523505,-1.1346290020400611,-940.9746422513432,-938.8101128642911,-4.140175836227541,-2.921130279261533,-2.5090569537083973,-3.178991826447851,-3.0014683288904873,-4.935715436771659,-5.255688523210673,-3.368568733033225,1.1702402421733025,-975.4573319845953,-7.047700761983999,-6.3583858811379645,-1.4698969135665534,-2.730754980690275,-5.198767686537967,-3.2403619298728366,-2.587088256286086,-6.3615066967142395,-739.785940828928,-982.568921318823,
